-35.249, -23.722, 94.387
-35.2, -23.635, 94.253
-35.152, -23.547, 94.118
-35.103, -23.46, 93.983
-35.055, -23.372, 93.848
-35.006, -23.285, 93.712
-34.958, -23.197, 93.577
-34.909, -23.11, 93.441
-34.861, -23.023, 93.305
-34.812, -22.935, 93.169
-34.764, -22.848, 93.032
-34.715, -22.76, 92.896
-34.667, -22.673, 92.759
-34.618, -22.585, 92.622
-34.57, -22.498, 92.485
-34.521, -22.41, 92.347
-34.473, -22.323, 92.21
-34.424, -22.236, 92.072
-34.376, -22.148, 91.934
-34.327, -22.061, 91.795
-34.279, -21.973, 91.657
-34.23, -21.886, 91.518
-34.182, -21.798, 91.379
-34.133, -21.711, 91.24
-34.085, -21.623, 91.101
-34.037, -21.536, 90.962
-33.988, -21.448, 90.822
-33.94, -21.361, 90.682
-33.891, -21.273, 90.542
-33.843, -21.186, 90.401
-33.795, -21.098, 90.261
-33.746, -21.011, 90.12
-33.698, -20.923, 89.979
-33.65, -20.835, 89.838
-33.601, -20.748, 89.696
-33.553, -20.66, 89.554
-33.505, -20.573, 89.413
-33.457, -20.485, 89.27
-33.408, -20.398, 89.128
-33.36, -20.31, 88.985
-33.312, -20.222, 88.843
-33.263, -20.135, 88.699
-33.215, -20.047, 88.556
-33.167, -19.96, 88.413
-33.119, -19.872, 88.269
-33.071, -19.784, 88.125
-33.022, -19.697, 87.981
-32.974, -19.609, 87.836
-32.926, -19.521, 87.691
-32.878, -19.434, 87.547
-32.83, -19.346, 87.401
-32.782, -19.259, 87.256
-32.734, -19.171, 87.11
-32.686, -19.083, 86.964
-32.638, -18.995, 86.818
-32.59, -18.908, 86.672
-32.541, -18.82, 86.525
-32.493, -18.732, 86.378
-32.445, -18.645, 86.231
-32.398, -18.557, 86.084
-32.35, -18.469, 85.936
-32.302, -18.381, 85.788
-32.254, -18.294, 85.64
-32.206, -18.206, 85.492
-32.158, -18.118, 85.343
-32.11, -18.03, 85.194
-32.062, -17.942, 85.045
-32.014, -17.855, 84.895
-31.967, -17.767, 84.745
-31.919, -17.679, 84.595
-31.871, -17.591, 84.445
-31.823, -17.503, 84.295
-31.776, -17.415, 84.144
-31.728, -17.327, 83.993
-31.68, -17.239, 83.842
-31.633, -17.152, 83.69
-31.585, -17.064, 83.538
-31.537, -16.976, 83.386
-31.49, -16.888, 83.233
-31.442, -16.8, 83.081
-31.395, -16.712, 82.928
-31.347, -16.624, 82.774
-31.3, -16.536, 82.621
-31.252, -16.448, 82.467
-31.205, -16.36, 82.313
-31.157, -16.272, 82.158
-31.11, -16.184, 82.004
-31.063, -16.096, 81.849
-31.015, -16.007, 81.693
-30.968, -15.919, 81.538
-30.921, -15.831, 81.382
-30.874, -15.743, 81.226
-30.826, -15.655, 81.069
-30.779, -15.567, 80.912
-30.732, -15.478, 80.755
-30.685, -15.39, 80.598
-30.638, -15.302, 80.44
-30.591, -15.214, 80.282
-30.544, -15.125, 80.124
-30.497, -15.037, 79.965
-30.45, -14.949, 79.806
-30.403, -14.861, 79.647
-30.356, -14.772, 79.487
-30.31, -14.684, 79.327
-30.263, -14.595, 79.167
-30.216, -14.507, 79.006
-30.169, -14.419, 78.845
-30.123, -14.33, 78.684
-30.076, -14.242, 78.523
-30.029, -14.153, 78.361
-29.983, -14.065, 78.198
-29.936, -13.976, 78.036
-29.89, -13.888, 77.873
-29.844, -13.799, 77.71
-29.797, -13.71, 77.546
-29.751, -13.622, 77.382
-29.705, -13.533, 77.218
-29.658, -13.444, 77.053
-29.612, -13.356, 76.888
-29.566, -13.267, 76.723
-29.52, -13.178, 76.557
-29.474, -13.09, 76.391
-29.428, -13.001, 76.225
-29.382, -12.912, 76.058
-29.336, -12.823, 75.891
-29.29, -12.734, 75.723
-29.245, -12.645, 75.555
-29.199, -12.556, 75.387
-29.153, -12.467, 75.218
-29.108, -12.378, 75.049
-29.062, -12.289, 74.88
-29.017, -12.2, 74.71
-28.971, -12.111, 74.54
-28.926, -12.022, 74.369
-28.881, -11.933, 74.198
-28.835, -11.844, 74.027
-28.79, -11.754, 73.855
-28.745, -11.665, 73.683
-28.7, -11.576, 73.511
-28.655, -11.487, 73.338
-28.61, -11.397, 73.164
-28.565, -11.308, 72.99
-28.521, -11.218, 72.816
-28.476, -11.129, 72.642
-28.431, -11.039, 72.467
-28.387, -10.95, 72.291
-28.342, -10.86, 72.115
-28.298, -10.771, 71.939
-28.254, -10.681, 71.762
-28.209, -10.591, 71.585
-28.165, -10.502, 71.407
-28.121, -10.412, 71.229
-28.077, -10.322, 71.051
-28.033, -10.232, 70.872
-27.989, -10.142, 70.692
-27.946, -10.053, 70.512
-27.902, -9.963, 70.332
-27.858, -9.873, 70.151
-27.815, -9.782, 69.97
-27.772, -9.692, 69.788
-27.728, -9.602, 69.606
-27.685, -9.512, 69.423
-27.642, -9.422, 69.24
-27.599, -9.332, 69.056
-27.556, -9.241, 68.872
-27.513, -9.151, 68.688
-27.471, -9.06, 68.503
-27.428, -8.97, 68.317
-27.385, -8.879, 68.131
-27.343, -8.789, 67.944
-27.301, -8.698, 67.757
-27.259, -8.608, 67.569
-27.217, -8.517, 67.381
-27.175, -8.426, 67.192
-27.133, -8.335, 67.003
-27.091, -8.244, 66.813
-27.049, -8.153, 66.623
-27.008, -8.062, 66.432
-26.967, -7.971, 66.24
-26.925, -7.88, 66.048
-26.884, -7.789, 65.856
-26.843, -7.698, 65.663
-26.803, -7.607, 65.469
-26.762, -7.515, 65.275
-26.721, -7.424, 65.08
-26.681, -7.332, 64.885
-26.641, -7.241, 64.688
-26.6, -7.149, 64.492
-26.56, -7.058, 64.295
-26.52, -6.966, 64.097
-26.481, -6.874, 63.898
-26.441, -6.782, 63.699
-26.402, -6.69, 63.5
-26.362, -6.598, 63.299
-26.323, -6.506, 63.098
-26.284, -6.414, 62.897
