-33.729, -0.62, 20
-33.739, -0.719, 20
-33.747, -0.819, 27.372
-33.753, -0.919, 34.03
-33.756, -1.019, 40.013
-33.757, -1.119, 44.359
-33.757, -1.219, 49.294
-33.755, -1.319, 52.883
-33.752, -1.419, 56.182
-33.747, -1.519, 59.216
-33.741, -1.619, 62.01
-33.733, -1.718, 64.584
-33.725, -1.818, 66.958
-33.715, -1.917, 69.15
-33.705, -2.017, 71.177
-33.693, -2.116, 73.051
-33.681, -2.215, 74.788
-33.668, -2.315, 74.843
-33.654, -2.414, 74.673
-33.639, -2.513, 74.503
-33.624, -2.611, 74.332
-33.608, -2.71, 74.161
-33.592, -2.809, 73.99
-33.575, -2.907, 73.818
-33.557, -3.006, 73.646
-33.539, -3.104, 73.473
-33.52, -3.202, 73.3
-33.501, -3.301, 73.127
-33.482, -3.399, 72.953
-33.462, -3.497, 72.778
-33.442, -3.595, 72.604
-33.421, -3.692, 72.429
-33.4, -3.79, 72.253
-33.379, -3.888, 72.077
-33.357, -3.985, 71.901
-33.335, -4.083, 71.724
-33.313, -4.181, 71.547
-33.29, -4.278, 71.369
-33.268, -4.375, 71.191
-33.245, -4.473, 71.012
-33.221, -4.57, 70.833
-33.198, -4.667, 70.653
-33.174, -4.764, 70.473
-33.15, -4.861, 70.293
-33.126, -4.958, 70.112
-33.102, -5.055, 69.931
-33.077, -5.152, 69.749
-33.053, -5.249, 69.567
-33.028, -5.346, 69.384
-33.003, -5.443, 69.201
-32.978, -5.54, 69.017
-32.952, -5.637, 68.832
-32.927, -5.733, 68.648
-32.902, -5.83, 68.462
-32.876, -5.927, 68.277
-32.85, -6.023, 68.09
-32.825, -6.12, 67.904
-32.799, -6.216, 67.716
-32.773, -6.313, 67.529
-32.747, -6.41, 67.34
-32.721, -6.506, 67.151
-32.694, -6.603, 66.962
-32.668, -6.699, 66.772
-32.642, -6.796, 66.582
-32.615, -6.892, 66.391
-32.589, -6.988, 66.199
-32.562, -7.085, 66.007
-32.536, -7.181, 65.814
-32.509, -7.278, 65.621
-32.483, -7.374, 65.427
-32.456, -7.471, 65.233
-32.429, -7.567, 65.038
-32.403, -7.663, 64.842
-32.376, -7.76, 64.646
-32.349, -7.856, 64.449
-32.323, -7.952, 64.252
-32.296, -8.049, 64.054
-32.269, -8.145, 63.855
-32.243, -8.242, 63.656
-32.216, -8.338, 63.456
-32.19, -8.434, 63.256
-32.163, -8.531, 63.055
-32.136, -8.627, 62.853
-32.11, -8.724, 62.651
-32.083, -8.82, 62.448
-32.057, -8.916, 62.244
-32.03, -9.013, 62.04
-32.004, -9.109, 61.835
-31.977, -9.206, 61.629
-31.951, -9.302, 61.422
-31.925, -9.399, 61.215
-31.899, -9.495, 61.007
-31.873, -9.592, 60.799
-31.847, -9.688, 60.59
-31.821, -9.785, 60.38
-31.795, -9.881, 60.169
-31.769, -9.978, 59.958
-31.743, -10.075, 59.745
-31.717, -10.171, 59.532
-31.692, -10.268, 59.319
-31.666, -10.365, 59.104
-31.641, -10.461, 58.889
-31.615, -10.558, 58.673
-31.59, -10.655, 58.456
-31.565, -10.752, 58.238
-31.54, -10.848, 58.02
-31.515, -10.945, 57.801
-31.491, -11.042, 57.58
-31.466, -11.139, 57.359
-31.441, -11.236, 57.138
-31.417, -11.333, 56.915
-31.393, -11.43, 56.691
-31.369, -11.527, 56.467
-31.345, -11.624, 56.242
-31.321, -11.721, 56.015
-31.297, -11.819, 55.788
-31.274, -11.916, 55.56
-31.25, -12.013, 55.331
-31.227, -12.11, 55.101
-31.204, -12.208, 54.87
-31.181, -12.305, 54.638
-31.159, -12.402, 54.405
-31.136, -12.5, 54.171
-31.114, -12.597, 53.936
-31.092, -12.695, 53.7
-31.07, -12.792, 53.463
-31.048, -12.89, 53.225
-31.027, -12.988, 52.986
-31.006, -13.085, 52.746
-30.984, -13.183, 52.504
-30.964, -13.281, 52.262
-30.943, -13.379, 52.018
-30.923, -13.477, 51.774
-30.903, -13.575, 51.528
-30.883, -13.673, 51.281
-30.863, -13.771, 51.032
-30.844, -13.869, 50.783
-30.825, -13.967, 50.532
-30.806, -14.065, 50.28
-30.787, -14.163, 50.027
-30.769, -14.262, 49.773
-30.751, -14.36, 49.517
-30.733, -14.459, 49.26
-30.716, -14.557, 49.001
-30.699, -14.656, 48.741
-30.682, -14.754, 48.48
-30.666, -14.853, 48.217
-30.65, -14.952, 47.953
-30.634, -15.05, 47.688
-30.619, -15.149, 47.421
-30.604, -15.248, 47.152
-30.589, -15.347, 46.882
-30.575, -15.446, 46.61
-30.561, -15.545, 46.337
-30.548, -15.644, 46.062
-30.535, -15.743, 45.785
-30.523, -15.842, 45.507
-30.51, -15.942, 45.227
-30.499, -16.041, 44.946
-30.487, -16.14, 44.662
-30.477, -16.24, 44.377
-30.466, -16.339, 44.09
-30.457, -16.439, 43.801
-30.447, -16.538, 43.51
-30.439, -16.638, 43.217
-30.43, -16.738, 42.922
-30.423, -16.837, 42.625
-30.416, -16.937, 42.326
-30.409, -17.037, 42.025
-30.403, -17.137, 41.722
